province,id,time,year,month,CarbonDioxide,Industrial,GDP,Electricity,Dnvalue,I-population,O-population,H-temperature,L-temperature
Guangdong,19,202002,2020,2,21.77729,88552.7,7306.09,0.65148,4.18,1638.2,2046.24,21.26,13
Guangdong,19,202003,2020,3,28.33471,103452,7365.26,0.657366,3.32,1909.93,2201.95,23.77,17.29
Guangdong,19,202004,2020,4,31.5576,117015.4,8553.86,0.662316,4.05,2145.39,2327.69,24.41,16.73
Guangdong,19,202005,2020,5,37.94983,132343.7,8962.05,0.680238,3.77,2322.06,2405.96,31.58,23.98
Guangdong,19,202006,2020,6,36.49669,149465,9262.04,0.686207,4.43,2417.41,2419.3,32.55,25.72
Guangdong,19,202007,2020,7,41.86761,22033.5,9283.15,0.701581,4.64,2408.93,2350.22,33.96,26.72
Guangdong,19,202008,2020,8,39.44341,36225.1,9537.36,0.70878,4.45,2274.09,2181.25,32.83,25.33
Guangdong,19,202009,2020,9,39.66424,50100.3,9852.85,0.712098,3.7,1990.36,1894.9,31.05,24.16
Guangdong,19,202010,2020,10,36.74713,63899,10782.12,0.71287,4.31,1535.22,1473.69,27.19,20.13
Guangdong,19,202011,2020,11,40.68761,79120.7,10847.16,0.713192,4.29,1046.74,1040.35,25.64,17.53
Guangdong,19,202012,2020,12,42.03682,93063.8,10598.54,0.713767,3.53,1022.09,1028.56,18.82,11.09
Guangdong,19,202101,2021,1,35.38947,107574.8,9166.26,0.720131,4.59,1053.9,1236.31,18.73,9.25
Guangdong,19,202102,2021,2,37.51613,123575.9,8927.82,0.720203,5.31,1296.05,1211.2,23.42,13.59
Guangdong,19,202103,2021,3,26.19861,138161.5,9011.93,0.735453,4.37,1279.94,1170.33,24.22,17.3
Guangdong,19,202104,2021,4,39.21926,154527.3,9870.5,0.746985,4.69,1385.57,1382.48,26.31,19.83
Guangdong,19,202105,2021,5,40.28969,173347.7,10172.14,0.759122,4.95,1475.35,1467.42,32.06,24.41
Guangdong,19,202106,2021,6,45.63637,98837.9,10373.38,0.757877,4.65,855.46,872.44,31.8,25.07
Guangdong,19,202107,2021,7,41.4073,24328.1,10143.14,0.758123,5.03,1342.33,1355.17,33.56,25.77
Guangdong,19,202108,2021,8,41.95876,40253.3,10347.04,0.759893,4.54,1257.45,1268.04,32.58,25.25
Guangdong,19,202109,2021,9,41.62334,54975.7,10654.58,0.761886,4.95,1472,1506.39,33.78,25.05
Guangdong,19,202110,2021,10,37.24722,69836.9,11879.44,0.758768,4.99,1857.59,1808.12,27.31,20.49
Guangdong,19,202111,2021,11,34.70403,86773.1,11934.49,0.757289,5.08,1613.49,1609.39,23.88,15.14
Guangdong,19,202112,2021,12,34.47636,101713.7,11626.38,0.756934,5.37,1475.31,1493.99,20.08,11.18
Guangdong,19,202201,2022,1,39.45929,116929.8,9752.06,0.721425,4.83,1490.33,2010.44,18.71,11.89
Guangdong,19,202202,2022,2,26.91181,133808.6,9404.33,0.721026,4.66,1757.98,1297.8,15.26,9.43
Guangdong,19,202203,2022,3,40.04214,148599.7,9359.99,0.717507,5.34,1131.92,1101.35,25,16.44
Guangdong,19,202204,2022,4,40.84185,164745.5,10086.78,0.725082,5.47,1313.36,1323.99,26.63,17.96
Guangdong,19,202205,2022,5,37.41931,183062.6,10320.68,0.716577,4.94,1585.23,1578.48,27.35,20.9
Guangdong,19,202206,2022,6,37.27995,103141.3,10528.69,0.713451,4.84,1753.62,1754.07,31.17,24.81
Guangdong,19,202207,2022,7,43.95845,23220,10582.25,0.722024,0.07,1879.35,1904.65,33.88,25.98
Guangdong,19,202208,2022,8,47.11926,39604.4,10804.91,0.732845,4.65,1997.57,2019.61,32.83,25.29
Guangdong,19,202209,2022,9,46.50504,54222,11068.76,0.739958,5.1,1672,1698.24,33.3,24.54
Guangdong,19,202210,2022,10,38.21172,69296.2,11967.61,0.735752,5.47,1869.7,1816.1,29.72,20.29
Guangdong,19,202211,2022,11,39.249,86320.9,11977.61,0.732407,3.9,1150.03,1159.18,25.09,18.9
Guangdong,19,202212,2022,12,39.5717,101729.8,11688.8,0.727721,5.35,1211.94,1278.72,17.61,9.33
Guangdong,19,202301,2023,1,33.27558,117593.5,10238.26,0.664333,5.01,2151.5,2452.1,18.1,10.88
Guangdong,19,202302,2023,2,29.27329,135023.3,9943.08,0.663621,5.51,2109.22,1782.99,21.61,13.37
Guangdong,19,202303,2023,3,43.28405,151021.9,9935.91,0.686061,4.34,2042.03,2043.79,23.55,15.59
Guangdong,19,202304,2023,4,40.10521,168320.2,10683.88,0.695862,4.55,2218.67,2265.3,25.31,19.26
Guangdong,19,202305,2023,5,43.23864,187936.7,10917.35,0.704877,4.82,2188.22,2153.56,29.34,22.86
Guangdong,19,202306,2023,6,45.50526,95289.9,11102.94,0.716648,5.16,2005.34,2004.68,31.76,25.2
Guangdong,19,202307,2023,7,46.70111,2643.1,11012.4,0.73394,5.4,2304.34,2316.08,33.34,26.09
Guangdong,19,202308,2023,8,45.95314,4256.1,11212.44,0.739442,4.8,2384.74,2439.4,32.41,25.47
Guangdong,19,202309,2023,9,41.14259,5737.7,11475.79,0.740058,5.29,1952.97,2057.35,30.93,24.61
Guangdong,19,202310,2023,10,40.28958,7259.5,12569.57,0.737496,5.39,2138.02,2012.98,27.62,21.14
Guangdong,19,202311,2023,11,41.5891,8670.8,12586.46,0.736649,5.88,1737.17,1742.19,24.98,16.36
Guangdong,19,202312,2023,12,42.56782,9722.3,12286.43,0.735734,4.68,1799.68,1823.76,19.71,11.91
Guangdong,19,202401,2024,1,37.2361,10783.5,10715.06,0.684639,5.66,500.08,682.18,18.79,11.31
Guangdong,19,202402,2024,2,31.35565,12144.2,10404.11,0.684065,4.96,2288.21,2189.45,19.59,12.5
Guangdong,19,202403,2024,3,41.74326,13582.5,10391.83,0.694268,4.01,1874.15,1811.67,22.44,15.9
Guangdong,19,202404,2024,4,39.25767,15120.1,11078.22,0.702741,4.42,1995.06,1997.6,27.48,21.74
Guangdong,19,202405,2024,5,39.62101,16886.1,11316.58,0.703263,5.42,2095.75,2094.17,27.95,21.99
Guangdong,19,202406,2024,6,40.12782,9607.9,11508.48,0.704026,6.42,1965.34,1972.11,30.74,25.23
Guangdong,19,202407,2024,7,44.04684,2329.7,11594.03,0.707179,7.42,2262.88,2271.94,32.95,26.16
Guangdong,19,202408,2024,8,44.00912,3908.7,11692.47,0.710516,8.42,2318.66,2386.31,33.1,25.79
Guangdong,19,202409,2024,9,44.17144,5174.9,11744.66,0.715153,9.42,1892.08,1928.04,32,24.73
Guangdong,19,202410,2024,10,40.14153,6530.2,11796.86,0.711672,10.42,2288.36,2242.62,28.77,20.99
Guangdong,19,202411,2024,11,40.04146,7927,11849.06,0.708709,11.42,1861.74,1865.18,24.32,17.41
Guangdong,19,202412,2024,12,41.37984,9290.8,11901.26,0.707,12.42,1875.52,1897.61,19.79,11.28
Guangxi,20,201901,2019,1,13.75713,10647.1,1460.19,0.598057,1.29,461.28,530.81,14.64,8.92
Guangxi,20,201902,2019,2,10.54799,12233.6,1416.97,0.566476,1.41,461.52,529.11,17.19,10.88
Guangxi,20,201903,2019,3,13.3514,13804.4,1422.12,0.534895,1.53,434.99,485.68,21.03,14.08
Guangxi,20,201904,2019,4,12.16773,15470.8,1551.09,0.52689,1.53,408.49,442.28,27.36,19.74
Guangxi,20,201905,2019,5,13.23703,17432.2,1593.67,0.550211,1.35,382.01,398.93,28.13,21.49
Guangxi,20,201906,2019,6,13.31099,9667.95,1625.44,0.543664,1.82,355.58,355.66,31.19,24.87
Guangxi,20,201907,2019,7,11.61084,1903.7,1552.47,0.524013,1.69,329.22,312.49,31.85,25.02
Guangxi,20,201908,2019,8,12.38552,3348.5,1583.98,0.522504,1.81,302.95,269.45,33.01,25.03
Guangxi,20,201909,2019,9,13.88782,4693,1626.88,0.534156,2.03,276.77,226.56,32.25,22.62
Guangxi,20,201910,2019,10,14.4616,6168.9,2019.19,0.549473,2.04,250.7,183.85,27.26,19.43
Guangxi,20,201911,2019,11,15.82993,7707.5,2003.28,0.56024,2.14,224.77,141.34,23.14,14.66
Guangxi,20,201912,2019,12,18.41126,9191.7,1910.12,0.564676,2.09,198.98,99.07,18.97,10.24
Guangxi,20,202001,2020,1,12.94546,10731.8,1599.21,0.638218,1.75,485.25,359.99,17.74,10.65
Guangxi,20,202002,2020,2,12.35461,12468.5,1515.44,0.639044,1.84,538.93,441.88,19.18,12.11
Guangxi,20,202003,2020,3,14.15911,14107.9,1527.71,0.60447,1.15,588.79,519.6,22.1,15.55
Guangxi,20,202004,2020,4,14.10872,15739.1,1773.18,0.597811,1.84,629.38,586.48,23.07,15.56
Guangxi,20,202005,2020,5,16.08407,17666.5,1857.8,0.611224,1.99,655.28,635.83,31.53,23.24
Guangxi,20,202006,2020,6,13.94155,2911.9,1919.98,0.587599,1.94,661.03,660.95,31.86,25.2
Guangxi,20,202007,2020,7,13.45856,4820.9,1894.48,0.56912,2.08,641.2,655.16,33.06,25.91
Guangxi,20,202008,2020,8,15.26754,6631.9,1946.36,0.572903,2.19,590.33,611.77,32.21,24.51
Guangxi,20,202009,2020,9,16.97569,8468.6,2010.74,0.570367,1.51,503,524.1,29.29,22.68
Guangxi,20,202010,2020,10,16.69656,10324.5,2156.86,0.562825,2.35,373.76,385.45,24.24,17.87
Guangxi,20,202011,2020,11,18.92543,12121.3,2169.87,0.559186,2.24,240.88,237.98,22.58,15.12
Guangxi,20,202012,2020,12,22.80041,13890.7,2120.14,0.563393,1.44,239.1,232.48,15.04,8.31
Guangxi,20,202101,2021,1,21.0497,15763.3,1867.56,0.62875,2.23,281.45,242.7,16.06,8.18
Guangxi,20,202102,2021,2,21.82399,17618.2,1818.98,0.629485,2.4,347.23,358.26,21.34,13.1
Guangxi,20,202103,2021,3,15.06485,19703.3,1836.11,0.61575,1.65,276.51,291.04,21.66,16.1
Guangxi,20,202104,2021,4,20.95563,22083.4,2033.05,0.61354,1.24,380.48,387.33,23.49,18.16
Guangxi,20,202105,2021,5,19.35781,12660.35,2095.18,0.59758,2.27,343.54,345.27,30.17,22.91
Guangxi,20,202106,2021,6,20.29153,3237.3,2136.63,0.591998,2.19,277.95,275.29,31.78,24.44
Guangxi,20,202107,2021,7,19.81745,5361.5,2079.91,0.588485,2.36,343.82,342.89,33.68,25.48
Guangxi,20,202108,2021,8,18.70493,7255.9,2121.72,0.589886,1.5,306.11,299.95,33.09,25.16
Guangxi,20,202109,2021,9,18.41967,9189.7,2184.79,0.594474,2.19,332.55,325.42,33.32,24.21
Guangxi,20,202110,2021,10,16.65342,11144.8,2363.18,0.593115,2.49,420.49,427.9,25.12,18.45
Guangxi,20,202111,2021,11,17.30448,12964.7,2374.13,0.591818,2.19,321.63,317.37,21.04,13.63
Guangxi,20,202112,2021,12,18.47203,14604,2312.84,0.590283,2.2,291.77,285.48,18.32,9.22
Guangxi,20,202201,2022,1,21.7151,16585.2,2023.99,0.562202,1.62,469.8,349.53,14.8,9.46
Guangxi,20,202202,2022,2,15.32008,18549.5,1951.82,0.561887,1.94,339.57,426.72,11.52,7.05
Guangxi,20,202203,2022,3,21.06643,20599.9,1942.62,0.545125,2.25,222.51,226.98,23.78,15.86
Guangxi,20,202204,2022,4,18.49659,22837.6,2083.54,0.531806,2.6,213.18,211.9,25.9,16.71
Guangxi,20,202205,2022,5,18.29501,13064.1,2131.85,0.508636,2.23,271.12,273.03,26.7,19.69
Guangxi,20,202206,2022,6,18.30234,3290.6,2174.82,0.485694,2.03,323.82,321.13,30.87,24.18
Guangxi,20,202207,2022,7,18.92064,5438.9,2176.6,0.477544,0.04,371.71,371.65,33.74,25.22
Guangxi,20,202208,2022,8,20.46059,7288.2,2222.4,0.488174,1.93,378.44,372.51,33.1,25.03
Guangxi,20,202209,2022,9,20.85485,9177.4,2276.67,0.503452,2.48,336.26,328.28,32.36,23.42
Guangxi,20,202210,2022,10,20.63422,11121.7,2437.75,0.513347,2.56,353.33,361.18,28.28,18.74
Guangxi,20,202211,2022,11,21.16425,13044.8,2439.79,0.526379,1.83,269.3,263.02,24.53,17.33
Guangxi,20,202212,2022,12,24.49491,15011.3,2380.96,0.537423,2.38,269.71,254.69,15.27,7.89
Guangxi,20,202301,2023,1,21.4332,17081,2120.73,0.607218,2.23,695.4,611.58,16.08,9.1
Guangxi,20,202302,2023,2,17.88512,19101,2059.59,0.608002,2.3,394.18,452.65,17.74,11.58
Guangxi,20,202303,2023,3,24.87604,21300.3,2058.1,0.637941,1.75,395.69,391.97,21.99,15.08
Guangxi,20,202304,2023,4,21.43733,23697.9,2154.27,0.626468,2.12,550.77,541.94,25.13,18.64
Guangxi,20,202305,2023,5,22.32795,11991,2201.34,0.618618,2.28,428.09,439.26,28.95,21.97
Guangxi,20,202306,2023,6,22.53789,284.1,2238.77,0.616282,2.29,381.15,379.53,31.48,24.27
Guangxi,20,202307,2023,7,23.49487,463.5,2250.76,0.61816,2.32,485.99,486.61,33.44,25.77
Guangxi,20,202308,2023,8,22.30527,651.2,2291.65,0.618814,2.19,535.09,522.85,31.64,24.51
Guangxi,20,202309,2023,9,20.72316,867.1,2345.47,0.611466,2.51,440.29,408.23,30.44,23.5
Guangxi,20,202310,2023,10,21.74282,1045.1,2520.16,0.610204,2.68,451.02,485.1,26.87,19.46
Guangxi,20,202311,2023,11,23.18294,1230.9,2523.54,0.613174,2.55,352.36,345.91,23.22,14.71
Guangxi,20,202312,2023,12,23.72991,1434.7,2463.39,0.61448,1.65,363.45,353.2,17.57,9.99
Guangxi,20,202401,2024,1,23.49208,1637.6,2157.23,0.611149,1.81,151.74,115.29,15.04,9.79
Guangxi,20,202402,2024,2,19.92977,1838.7,2094.62,0.611111,1.7,694.83,680.8,15.74,9.46
Guangxi,20,202403,2024,3,24.56843,2047,2092.15,0.603439,1.7,363.91,368.72,21.69,15.22
Guangxi,20,202404,2024,4,22.22066,2254.6,2227.09,0.592759,1.73,516.78,525.51,27.34,20.69
Guangxi,20,202405,2024,5,21.17681,1291.15,2275.01,0.564549,2.4,436.97,438.71,27.72,21.49
Guangxi,20,202406,2024,6,20.38433,327.7,2313.58,0.537398,3.07,373.5,370.09,30.02,24.37
Guangxi,20,202407,2024,7,20.91916,525.7,2361.06,0.519414,3.74,477.62,478.22,32.48,25.46
Guangxi,20,202408,2024,8,21.14908,713.6,2381.1,0.510882,4.41,556.29,537.14,32.49,24.9
Guangxi,20,202409,2024,9,20.6593,907.7,2391.73,0.507816,5.08,391.91,385.06,31.66,23.85
Guangxi,20,202410,2024,10,20.05038,1114,2402.36,0.49668,5.75,498.43,505.21,27.13,18.52
Guangxi,20,202411,2024,11,21.46436,1300.7,2412.99,0.491546,6.42,376.07,369.37,24.34,15.45
Guangxi,20,202412,2024,12,22.1869,1496.1,2423.62,0.49094,7.09,369.52,360.54,17.17,9.71
Hainan,21,201901,2019,1,1.70283,1692.3,449.36,0.750514,2.92,196.85,198.13,25.16,17.89
Hainan,21,201902,2019,2,1.31593,1886.1,436.06,0.734831,2.41,196.62,197.88,29.4,20.73
Hainan,21,201903,2019,3,1.79446,2092.3,437.65,0.719149,1.9,194.85,195.65,29.94,21.6
Hainan,21,201904,2019,4,1.88055,2312.9,464.78,0.715736,1.72,193.08,193.42,33.25,24.24
Hainan,21,201905,2019,5,1.90678,1300.9,477.55,0.70405,1.66,191.31,191.19,32.7,25.04
Hainan,21,201906,2019,6,1.92894,288.9,487.06,0.694479,1.85,189.55,188.97,34.17,26.59
Hainan,21,201907,2019,7,2.0286,463.8,453.31,0.692105,1.72,187.79,186.75,33.34,26.14
Hainan,21,201908,2019,8,1.7077,631.6,462.51,0.682781,1.84,186.03,184.53,31.94,25.65
Hainan,21,201909,2019,9,1.51256,801.7,475.04,0.672577,1.88,184.28,182.33,31.66,24.31
Hainan,21,201910,2019,10,1.65614,1002,504.76,0.666667,2.27,182.54,180.13,30.17,23.37
Hainan,21,201911,2019,11,1.5199,1198.8,500.79,0.658578,2.24,180.8,177.94,27.38,20.46
Hainan,21,201912,2019,12,1.80228,1390.4,477.5,0.658093,2.1,179.07,175.76,25.1,18.06
Hainan,21,202001,2020,1,1.43768,1578.2,381.85,0.73633,2.46,173.4,173.46,25.48,18.32
Hainan,21,202002,2020,2,1.53198,1747.7,361.85,0.737209,2.6,176.19,177.13,26.03,18.31
Hainan,21,202003,2020,3,1.54187,1942,364.78,0.732929,2.27,178.5,180.24,30.14,21.68
Hainan,21,202004,2020,4,1.55725,2166,414.02,0.710177,2.16,179.76,182.1,29.03,21.55
Hainan,21,202005,2020,5,1.94645,352.5,433.78,0.703369,2.06,179.41,182.04,34.31,25.46
Hainan,21,202006,2020,6,1.72694,559.6,448.3,0.690571,1.94,176.87,179.36,33.89,26.13
Hainan,21,202007,2020,7,2.15754,758.4,454.86,0.693713,2.13,171.56,173.39,33.85,25.94
Hainan,21,202008,2020,8,1.89584,980.1,467.31,0.686101,2.02,162.94,163.44,31.83,25.2
Hainan,21,202009,2020,9,3.62032,1207.9,482.77,0.683087,2.1,150.41,148.83,31.91,24.74
Hainan,21,202010,2020,10,3.75018,1438.2,538.56,0.671126,0.76,133.41,128.88,27.49,22.97
Hainan,21,202011,2020,11,3.69082,1665,541.8,0.658111,2.8,118.3,110.86,26.47,21.1
Hainan,21,202012,2020,12,4.17757,1897.1,529.39,0.652665,2.22,126.12,119.01,22.61,17.18
Hainan,21,202101,2021,1,3.8186,2128.5,471.86,0.633815,3.45,125.21,127.92,21.87,14.67
Hainan,21,202102,2021,2,4.31541,2395.9,459.59,0.633603,3.9,141.09,141.77,25.78,17.04
Hainan,21,202103,2021,3,3.05835,2699,463.92,0.645327,2.96,135.27,135.23,28.39,21.31
Hainan,21,202104,2021,4,3.7987,1569.2,497.76,0.682113,2.22,136.34,138.42,30.12,23.3
Hainan,21,202105,2021,5,3.90127,439.4,512.97,0.685695,2.37,140.48,141.84,33.36,25.47
Hainan,21,202106,2021,6,4.21325,683.5,523.12,0.686427,2.14,127.64,127.61,33.33,25.9
Hainan,21,202107,2021,7,3.96523,884,519.55,0.689064,2.38,138.56,137.38,32.73,25.6
Hainan,21,202108,2021,8,4.1306,1086.5,530,0.690524,2.33,106.06,107.46,32.84,25.28
Hainan,21,202109,2021,9,4.05065,1355.2,545.75,0.700607,2.23,130.9,129.41,31.35,24.38
Hainan,21,202110,2021,10,4.09022,1624.8,618.49,0.688802,2.42,154.17,150.32,27.63,22.55
Hainan,21,202111,2021,11,3.84769,1865,621.36,0.679437,3.22,156.12,150.21,26.92,19.82
Hainan,21,202112,2021,12,3.67663,2126.6,605.32,0.676673,3.97,177.84,171.61,23.27,17.06
Hainan,21,202201,2022,1,4.09545,2398.6,545.43,0.607722,3.8,221.58,222.17,24.5,17.99
Hainan,21,202202,2022,2,3.48153,2702.1,525.99,0.606947,3.32,214.13,215.81,21.95,16.6
Hainan,21,202203,2022,3,4.14732,3009.8,523.5,0.606168,3.16,145.89,150.89,28.35,20.88
Hainan,21,202204,2022,4,3.7733,1735,532.93,0.623311,2.63,105.6,110.74,29.11,20.93
Hainan,21,202205,2022,5,3.91319,460.2,545.28,0.620253,2.32,156.96,161.74,29.43,23
Hainan,21,202206,2022,6,4.33844,759.9,556.27,0.627493,2.41,167.5,169.34,32.8,25.28
Hainan,21,202207,2022,7,4.53067,1044.4,551.36,0.632432,2.28,171.01,171.57,32.46,25.53
Hainan,21,202208,2022,8,4.21235,1330.8,562.96,0.634902,2.14,48.83,52.49,32.1,24.83
Hainan,21,202209,2022,9,4.32526,1632.9,576.71,0.634629,2.32,75.94,78.32,31.75,24.29
Hainan,21,202210,2022,10,4.51913,1923.1,631.94,0.638158,2.76,138.29,134.56,28.13,21.91
Hainan,21,202211,2022,11,4.61826,2218.4,632.47,0.647244,3.3,149.95,144.54,27.82,22.29
Hainan,21,202212,2022,12,4.13577,2542,617.22,0.645093,3.9,147.63,142.04,22.02,15.28
Hainan,21,202301,2023,1,4.13743,2861.6,602.53,0.640879,4.16,249.13,251.37,21.48,15.63
Hainan,21,202302,2023,2,3.98618,3222,585.16,0.640832,3.68,225.69,227.94,25.68,18.5
Hainan,21,202303,2023,3,4.94558,3597.4,584.74,0.672204,2.83,221.66,227.89,27.19,18.9
Hainan,21,202304,2023,4,4.7477,3166.9,587.43,0.676935,2.2,211.82,218.26,29.51,22.8
Hainan,21,202305,2023,5,5.09853,2736.4,600.27,0.680191,2.54,187.12,192.15,32.2,24.48
Hainan,21,202306,2023,6,5.08808,4367.1,610.48,0.68753,2.5,178.37,180.13,32.54,25.3
Hainan,21,202307,2023,7,5.33214,5956.9,604.09,0.694292,2.44,192.56,194.69,33.3,25.6
Hainan,21,202308,2023,8,5.26546,7514.6,615.06,0.699266,2.52,207.37,210.48,32.68,25.52
Hainan,21,202309,2023,9,4.93675,9269.1,629.51,0.699173,2.65,169.83,171.1,31.24,24.69
Hainan,21,202310,2023,10,4.86305,10901.2,699.57,0.692715,2.36,178.32,173.86,28.66,23.26
Hainan,21,202311,2023,11,4.56023,12611.9,700.51,0.685104,3.68,179.73,173.44,26.92,20.14
Hainan,21,202312,2023,12,4.86044,14453,683.81,0.683036,3.66,209.49,205.05,23.34,17.4
Hainan,21,202401,2024,1,4.91166,16216.2,624.66,0.630385,4.21,69.79,71.19,24.11,17.67
Hainan,21,202402,2024,2,4.05901,17648.2,606.53,0.629794,3.62,275.98,285.54,26.1,18.65
Hainan,21,202403,2024,3,5.02928,19512.3,605.81,0.664745,2.83,210.63,218.46,27.7,20.82
Hainan,21,202404,2024,4,4.90309,11100.5,612.3,0.674691,2.4,199.81,208.43,33.07,24.77
Hainan,21,202405,2024,5,4.86544,2688.7,625.47,0.667566,2.59,191.33,193.88,31.42,24.66
Hainan,21,202406,2024,6,4.80185,4420.5,636.08,0.664314,2.78,179.35,180.49,32.84,25.92
Hainan,21,202407,2024,7,4.88674,6007.4,647.81,0.663819,2.97,192.02,194.44,32.05,25.49
Hainan,21,202408,2024,8,4.95752,7646.4,653.31,0.663486,3.16,202.76,204.26,33.57,25.44
Hainan,21,202409,2024,9,4.7929,9425.1,656.22,0.670147,3.35,154.06,155.15,31.36,24.45
Hainan,21,202410,2024,10,4.82213,11111.5,659.14,0.667342,3.54,188.52,184.39,29.47,22.85
Hainan,21,202411,2024,11,4.57225,12832.5,662.06,0.664041,3.73,189.49,183.06,26.3,20.59
Hainan,21,202412,2024,12,4.78054,14791.5,664.97,0.664106,3.92,217.22,213.49,23.09,17.43
Chongqing,22,201901,2019,1,7.29254,16696.2,1763.25,0.868654,3.59,195.93,214.11,9.15,5.08
Chongqing,22,201902,2019,2,5.66013,18731.6,1711.06,0.846092,3.71,195.88,213.46,11.22,6.6
Chongqing,22,201903,2019,3,6.71471,21138.3,1717.28,0.823529,3.83,190.68,203.16,16.92,9.75
Chongqing,22,201904,2019,4,7.04027,11587.45,1799.74,0.801056,3.88,185.49,192.87,25.61,16.12
Chongqing,22,201905,2019,5,6.23952,2036.6,1849.15,0.760531,0.83,180.31,182.59,24.37,17.37
Chongqing,22,201906,2019,6,6.09301,3723.3,1886.01,0.726705,3.71,175.13,172.32,28.12,21.59
Chongqing,22,201907,2019,7,6.47455,5594.3,1884.78,0.702659,3.63,169.97,162.08,30.83,23.81
Chongqing,22,201908,2019,8,7.52122,7479.2,1923.03,0.702302,3.47,164.82,151.87,34.31,24.89
Chongqing,22,201909,2019,9,6.99383,9482.8,1975.12,0.707789,3.65,159.69,141.7,28.17,20.21
Chongqing,22,201910,2019,10,6.22522,11428.6,2244.4,0.704036,3.79,154.58,131.57,21.67,16.19
Chongqing,22,201911,2019,11,7.09013,13396,2226.71,0.712568,3.19,149.5,121.48,15.54,10.91
Chongqing,22,201912,2019,12,8.18014,15620.1,2123.16,0.725578,3.76,144.45,111.45,11.54,6.9
Chongqing,22,202001,2020,1,5.76202,17799.4,1707.68,0.766854,3.46,190.74,148.9,10.53,6.32
Chongqing,22,202002,2020,2,5.38961,20119.3,1618.22,0.767318,3.41,200.89,167.55,12.48,7.49
Chongqing,22,202003,2020,3,7.73192,22712.4,1631.33,0.742857,3.35,209.92,185,18.54,11.53
Chongqing,22,202004,2020,4,6.72452,3666.3,1947.58,0.740915,4.26,216.39,199.5,20.68,13.29
Chongqing,22,202005,2020,5,7.20585,5819.9,2040.51,0.738856,4.27,218.88,209.27,28.17,19.45
Chongqing,22,202006,2020,6,6.90337,7976.1,2108.82,0.712531,3.77,215.93,212.54,29.26,21.76
Chongqing,22,202007,2020,7,6.4397,10169,2096.73,0.680846,3.98,206.14,207.55,29.69,23.55
Chongqing,22,202008,2020,8,8.18325,12493.4,2154.15,0.686492,4,188.04,192.51,34.42,25.31
Chongqing,22,202009,2020,9,8.66234,14667.9,2225.41,0.674423,2.63,160.23,165.66,24.71,19.1
Chongqing,22,202010,2020,10,8.5959,16935.8,2433.92,0.658009,3.15,121.25,125.23,17.81,14.15
Chongqing,22,202011,2020,11,10.25276,19399.3,2448.6,0.66827,3.97,80.34,80.83,17.02,10.55
Chongqing,22,202012,2020,12,12.11143,21763.7,2392.48,0.690501,3.5,70.59,67.85,8.4,4.97
Chongqing,22,202101,2021,1,10.93349,24405,2026.48,0.830567,4.18,94.24,75.12,8.77,3.8
Chongqing,22,202102,2021,2,11.3045,27202.8,1973.77,0.832141,4.45,103.23,102.49,16.1,8.78
Chongqing,22,202103,2021,3,8.1369,15624.2,1992.36,0.810323,3.9,93.58,107.96,17.46,11.41
Chongqing,22,202104,2021,4,10.56801,4045.6,2225.6,0.789626,3.25,107.21,109,18.84,13.79
Chongqing,22,202105,2021,5,10.38625,6525.1,2293.62,0.751171,4.43,129.04,133.56,24.52,17.85
Chongqing,22,202106,2021,6,10.12784,8366.4,2338.99,0.737147,4.99,108.76,111.41,28.52,21.58
Chongqing,22,202107,2021,7,10.42247,10463,2299.46,0.720859,4.09,127.66,137.31,31.26,23.87
Chongqing,22,202108,2021,8,10.00957,12780.9,2345.68,0.709376,3.72,78.84,71.64,30.38,23.11
Chongqing,22,202109,2021,9,9.74764,14889.3,2415.4,0.698161,4.06,102.03,98.8,29.36,20.98
Chongqing,22,202110,2021,10,8.26498,16839.5,2664.36,0.698804,4.09,135.5,136.88,20.66,15.06
Chongqing,22,202111,2021,11,8.26556,19279.9,2676.7,0.709048,4.28,65.36,67.03,13.63,8.03
Chongqing,22,202112,2021,12,8.79872,21551.4,2607.6,0.723816,4,99.32,95.31,11.33,6.15
Chongqing,22,202201,2022,1,11.0754,23792.7,2189.34,0.829759,3.56,168.06,134.79,9.38,4.58
Chongqing,22,202202,2022,2,8.34598,26408.3,2111.28,0.830949,2.83,175.48,182.54,10.07,4.47
Chongqing,22,202203,2022,3,10.76772,15077.1,2101.32,0.816681,4.61,72.4,79.3,20.78,11.47
Chongqing,22,202204,2022,4,9.66706,3745.9,2289.85,0.781598,5.03,75.15,75.3,22.41,13.25
Chongqing,22,202205,2022,5,9.08246,6080.3,2342.95,0.744462,4.8,80.64,81.69,25.12,16.28
Chongqing,22,202206,2022,6,9.72118,8035,2390.18,0.720081,4.05,108.01,106.87,30.27,21.65
Chongqing,22,202207,2022,7,11.47895,10185.1,2403.77,0.73,0.37,149.76,159.05,34.53,24.67
Chongqing,22,202208,2022,8,11.46276,12501,2454.35,0.745363,4.04,125.36,123.17,37.91,27.31
Chongqing,22,202209,2022,9,11.2508,14722.5,2514.28,0.756342,4.54,78.89,70.75,27.17,19.84
Chongqing,22,202210,2022,10,10.69551,16934,2699.87,0.762341,4.5,81.64,83.87,22.38,15.15
Chongqing,22,202211,2022,11,9.59649,19472.7,2702.13,0.771571,4.19,35.61,37.51,18.66,12.04
Chongqing,22,202212,2022,12,11.76535,21875.9,2636.97,0.786439,4.09,76.83,71.84,9.73,5.03
